Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price,Date,Expiry,Strike Price,Settle Price
28-Jul-2016,28-Dec-2017,9000,519.95,28-Jul-2016,28-Dec-2017,10000,1010,28-Jul-2016,28-Dec-2017,11000,1458.65,31-Jan-2017,28-Sep-2017,9000,420.85,31-Jan-2017,28-Sep-2017,10000,1102.5,31-Jan-2017,28-Sep-2017,11000,1983.7,28-Jul-2016,29-Jun-2017,9000,338.05,28-Jul-2016,29-Jun-2017,10000,907,28-Jul-2016,29-Jun-2017,11000,1702.25,02-Aug-2016,30-Mar-2017,9000,333.2,02-Aug-2016,30-Mar-2017,10000,1004.75,17-Nov-2016,30-Mar-2017,11000,2669.75
29-Jul-2016,28-Dec-2017,9000,512.6,29-Jul-2016,28-Dec-2017,10000,790.05,29-Jul-2016,28-Dec-2017,11000,1472.4,01-Feb-2017,28-Sep-2017,9000,403.35,01-Feb-2017,28-Sep-2017,10000,1024.4,01-Feb-2017,28-Sep-2017,11000,1858.5,29-Jul-2016,29-Jun-2017,9000,339,29-Jul-2016,29-Jun-2017,10000,918.75,29-Jul-2016,29-Jun-2017,11000,1724.5,03-Aug-2016,30-Mar-2017,9000,381.7,03-Aug-2016,30-Mar-2017,10000,1078.55,18-Nov-2016,30-Mar-2017,11000,2676.8
01-Aug-2016,28-Dec-2017,9000,522,01-Aug-2016,28-Dec-2017,10000,777.15,01-Aug-2016,28-Dec-2017,11000,1466.35,02-Feb-2017,28-Sep-2017,9000,382.6,02-Feb-2017,28-Sep-2017,10000,1000.9,02-Feb-2017,28-Sep-2017,11000,1838.65,01-Aug-2016,29-Jun-2017,9000,327.3,01-Aug-2016,29-Jun-2017,10000,911.75,01-Aug-2016,29-Jun-2017,11000,1725.9,04-Aug-2016,30-Mar-2017,9000,367.9,04-Aug-2016,30-Mar-2017,10000,1067.8,21-Nov-2016,30-Mar-2017,11000,2828.4
02-Aug-2016,28-Dec-2017,9000,528.9,02-Aug-2016,28-Dec-2017,10000,773.05,02-Aug-2016,28-Dec-2017,11000,1471.05,03-Feb-2017,28-Sep-2017,9000,366.8,03-Feb-2017,28-Sep-2017,10000,986.75,03-Feb-2017,28-Sep-2017,11000,1830.45,02-Aug-2016,29-Jun-2017,9000,321.9,02-Aug-2016,29-Jun-2017,10000,913.9,02-Aug-2016,29-Jun-2017,11000,1737.6,05-Aug-2016,30-Mar-2017,9000,350,05-Aug-2016,30-Mar-2017,10000,989.35,22-Nov-2016,30-Mar-2017,11000,2757.8
03-Aug-2016,28-Dec-2017,9000,551.6,03-Aug-2016,28-Dec-2017,10000,837.2,03-Aug-2016,28-Dec-2017,11000,1548.4,06-Feb-2017,28-Sep-2017,9000,338,06-Feb-2017,28-Sep-2017,10000,941.6,06-Feb-2017,28-Sep-2017,11000,1778.15,03-Aug-2016,29-Jun-2017,9000,367.15,03-Aug-2016,29-Jun-2017,10000,984.15,03-Aug-2016,29-Jun-2017,11000,1817.5,08-Aug-2016,30-Mar-2017,9000,327.9,08-Aug-2016,30-Mar-2017,10000,962.4,23-Nov-2016,30-Mar-2017,11000,2730.05
04-Aug-2016,28-Dec-2017,9000,554,04-Aug-2016,28-Dec-2017,10000,818.6,04-Aug-2016,28-Dec-2017,11000,1533.7,07-Feb-2017,28-Sep-2017,9000,342.65,07-Feb-2017,28-Sep-2017,10000,960.35,07-Feb-2017,28-Sep-2017,11000,1809.2,04-Aug-2016,29-Jun-2017,9000,352.05,04-Aug-2016,29-Jun-2017,10000,970.2,04-Aug-2016,29-Jun-2017,11000,1808.6,09-Aug-2016,30-Mar-2017,9000,334.55,09-Aug-2016,30-Mar-2017,10000,984.35,24-Nov-2016,30-Mar-2017,11000,2799.3
05-Aug-2016,28-Dec-2017,9000,489,05-Aug-2016,28-Dec-2017,10000,803.05,05-Aug-2016,28-Dec-2017,11000,1473.15,08-Feb-2017,28-Sep-2017,9000,330.4,08-Feb-2017,28-Sep-2017,10000,951.5,08-Feb-2017,28-Sep-2017,11000,1806.95,05-Aug-2016,29-Jun-2017,9000,348.55,05-Aug-2016,29-Jun-2017,10000,916.6,05-Aug-2016,29-Jun-2017,11000,1708.95,10-Aug-2016,30-Mar-2017,9000,403.65,10-Aug-2016,30-Mar-2017,10000,1082.95,25-Nov-2016,30-Mar-2017,11000,2655.15
08-Aug-2016,28-Dec-2017,9000,490,08-Aug-2016,28-Dec-2017,10000,774.05,08-Aug-2016,28-Dec-2017,11000,1443.1,09-Feb-2017,28-Sep-2017,9000,313.35,09-Feb-2017,28-Sep-2017,10000,933.5,09-Feb-2017,28-Sep-2017,11000,1793.1,08-Aug-2016,29-Jun-2017,9000,326.55,08-Aug-2016,29-Jun-2017,10000,888.65,08-Aug-2016,29-Jun-2017,11000,1682.25,11-Aug-2016,30-Mar-2017,9000,385.1,11-Aug-2016,30-Mar-2017,10000,1064.05,28-Nov-2016,30-Mar-2017,11000,2644.45
09-Aug-2016,28-Dec-2017,9000,500,09-Aug-2016,28-Dec-2017,10000,782.5,09-Aug-2016,28-Dec-2017,11000,1462.55,10-Feb-2017,28-Sep-2017,9000,295.6,10-Feb-2017,28-Sep-2017,10000,913.15,10-Feb-2017,28-Sep-2017,11000,1776.15,09-Aug-2016,29-Jun-2017,9000,330.45,09-Aug-2016,29-Jun-2017,10000,905.55,09-Aug-2016,29-Jun-2017,11000,1710.3,12-Aug-2016,30-Mar-2017,9000,354.85,12-Aug-2016,30-Mar-2017,10000,1004.95,29-Nov-2016,30-Mar-2017,11000,2631.4
10-Aug-2016,28-Dec-2017,9000,550,10-Aug-2016,28-Dec-2017,10000,873.9,10-Aug-2016,28-Dec-2017,11000,1567.35,13-Feb-2017,28-Sep-2017,9000,280.1,13-Feb-2017,28-Sep-2017,10000,898.6,13-Feb-2017,28-Sep-2017,11000,1767.45,10-Aug-2016,29-Jun-2017,9000,397.1,10-Aug-2016,29-Jun-2017,10000,1001.55,10-Aug-2016,29-Jun-2017,11000,1815.45,16-Aug-2016,30-Mar-2017,9000,359.55,16-Aug-2016,30-Mar-2017,10000,1026.55,30-Nov-2016,30-Mar-2017,11000,2551.2
11-Aug-2016,28-Dec-2017,9000,555,11-Aug-2016,28-Dec-2017,10000,850.45,11-Aug-2016,28-Dec-2017,11000,1546.15,14-Feb-2017,28-Sep-2017,9000,275.05,14-Feb-2017,28-Sep-2017,10000,901.95,14-Feb-2017,28-Sep-2017,11000,1779.1,11-Aug-2016,29-Jun-2017,9000,377.95,11-Aug-2016,29-Jun-2017,10000,980.7,11-Aug-2016,29-Jun-2017,11000,1798.2,17-Aug-2016,30-Mar-2017,9000,358.4,17-Aug-2016,30-Mar-2017,10000,1036.4,01-Dec-2016,30-Mar-2017,11000,2584.4
12-Aug-2016,28-Dec-2017,9000,526.1,12-Aug-2016,28-Dec-2017,10000,814.1,12-Aug-2016,28-Dec-2017,11000,1491.5,15-Feb-2017,28-Sep-2017,9000,307.55,15-Feb-2017,28-Sep-2017,10000,960.35,15-Feb-2017,28-Sep-2017,11000,1847.4,12-Aug-2016,29-Jun-2017,9000,353.25,12-Aug-2016,29-Jun-2017,10000,930.6,12-Aug-2016,29-Jun-2017,11000,1730.6,18-Aug-2016,30-Mar-2017,9000,331.6,18-Aug-2016,30-Mar-2017,10000,994,02-Dec-2016,30-Mar-2017,11000,2692.55
16-Aug-2016,28-Dec-2017,9000,525.75,16-Aug-2016,28-Dec-2017,10000,820.85,16-Aug-2016,28-Dec-2017,11000,1510.1,16-Feb-2017,28-Sep-2017,9000,283,16-Feb-2017,28-Sep-2017,10000,917,16-Feb-2017,28-Sep-2017,11000,1797.3,16-Aug-2016,29-Jun-2017,9000,355.2,16-Aug-2016,29-Jun-2017,10000,946.1,16-Aug-2016,29-Jun-2017,11000,1759.15,19-Aug-2016,30-Mar-2017,9000,323.75,19-Aug-2016,30-Mar-2017,10000,993.3,05-Dec-2016,30-Mar-2017,11000,2656.55
17-Aug-2016,28-Dec-2017,9000,564,17-Aug-2016,28-Dec-2017,10000,818.15,17-Aug-2016,28-Dec-2017,11000,1515.95,17-Feb-2017,28-Sep-2017,9000,260.75,17-Feb-2017,28-Sep-2017,10000,880.2,17-Feb-2017,28-Sep-2017,11000,1756.6,17-Aug-2016,29-Jun-2017,9000,351.4,17-Aug-2016,29-Jun-2017,10000,950.95,17-Aug-2016,29-Jun-2017,11000,1773.2,22-Aug-2016,30-Mar-2017,9000,335.9,22-Aug-2016,30-Mar-2017,10000,1024.85,06-Dec-2016,30-Mar-2017,11000,2642.3
18-Aug-2016,28-Dec-2017,9000,512.1,18-Aug-2016,28-Dec-2017,10000,783.35,18-Aug-2016,28-Dec-2017,11000,1472.65,20-Feb-2017,28-Sep-2017,9000,238.4,20-Feb-2017,28-Sep-2017,10000,838.3,20-Feb-2017,28-Sep-2017,11000,1707.55,18-Aug-2016,29-Jun-2017,9000,326.85,18-Aug-2016,29-Jun-2017,10000,911.4,18-Aug-2016,29-Jun-2017,11000,1727.1,23-Aug-2016,30-Mar-2017,9000,324.2,23-Aug-2016,30-Mar-2017,10000,1017.25,07-Dec-2016,30-Mar-2017,11000,2684.9
19-Aug-2016,28-Dec-2017,9000,520,19-Aug-2016,28-Dec-2017,10000,772.1,19-Aug-2016,28-Dec-2017,11000,1468.1,21-Feb-2017,28-Sep-2017,9000,220.2,21-Feb-2017,28-Sep-2017,10000,810.85,21-Feb-2017,28-Sep-2017,11000,1680,19-Aug-2016,29-Jun-2017,9000,317,19-Aug-2016,29-Jun-2017,10000,906.4,19-Aug-2016,29-Jun-2017,11000,1729.9,24-Aug-2016,30-Mar-2017,9000,307.3,24-Aug-2016,30-Mar-2017,10000,998.8,08-Dec-2016,30-Mar-2017,11000,2539.55
22-Aug-2016,28-Dec-2017,9000,523.8,22-Aug-2016,28-Dec-2017,10000,788.6,22-Aug-2016,28-Dec-2017,11000,1497.35,22-Feb-2017,28-Sep-2017,9000,205,22-Feb-2017,28-Sep-2017,10000,790.55,22-Feb-2017,28-Sep-2017,11000,1662.05,22-Aug-2016,29-Jun-2017,9000,326,22-Aug-2016,29-Jun-2017,10000,931.6,22-Aug-2016,29-Jun-2017,11000,1767.75,25-Aug-2016,30-Mar-2017,9000,337.2,25-Aug-2016,30-Mar-2017,10000,1050.55,09-Dec-2016,30-Mar-2017,11000,2526.4
23-Aug-2016,28-Dec-2017,9000,506,23-Aug-2016,28-Dec-2017,10000,772.65,23-Aug-2016,28-Dec-2017,11000,1486.3,23-Feb-2017,28-Sep-2017,9000,191.65,23-Feb-2017,28-Sep-2017,10000,774.4,23-Feb-2017,28-Sep-2017,11000,1649.75,23-Aug-2016,29-Jun-2017,9000,312.85,23-Aug-2016,29-Jun-2017,10000,920.6,23-Aug-2016,29-Jun-2017,11000,1762.6,26-Aug-2016,30-Mar-2017,9000,338.7,26-Aug-2016,30-Mar-2017,10000,1064.2,12-Dec-2016,30-Mar-2017,11000,2622.45
24-Aug-2016,28-Dec-2017,9000,504,24-Aug-2016,28-Dec-2017,10000,750.55,24-Aug-2016,28-Dec-2017,11000,1465.95,27-Feb-2017,28-Sep-2017,9000,203.5,27-Feb-2017,28-Sep-2017,10000,810.25,27-Feb-2017,28-Sep-2017,11000,1698.85,24-Aug-2016,29-Jun-2017,9000,295.75,24-Aug-2016,29-Jun-2017,10000,900.55,24-Aug-2016,29-Jun-2017,11000,1745.55,29-Aug-2016,30-Mar-2017,9000,316.55,29-Aug-2016,30-Mar-2017,10000,1034.75,13-Dec-2016,30-Mar-2017,11000,2574.9
25-Aug-2016,28-Dec-2017,9000,535,25-Aug-2016,28-Dec-2017,10000,788.95,25-Aug-2016,28-Dec-2017,11000,1515.9,28-Feb-2017,28-Sep-2017,9000,201.8,28-Feb-2017,28-Sep-2017,10000,819.35,28-Feb-2017,28-Sep-2017,11000,1716.15,25-Aug-2016,29-Jun-2017,9000,321.95,25-Aug-2016,29-Jun-2017,10000,947.25,25-Aug-2016,29-Jun-2017,11000,1801.35,30-Aug-2016,30-Mar-2017,9000,302.7,30-Aug-2016,30-Mar-2017,10000,948.9,14-Dec-2016,30-Mar-2017,11000,2625
26-Aug-2016,28-Dec-2017,9000,538,26-Aug-2016,28-Dec-2017,10000,789.25,26-Aug-2016,28-Dec-2017,11000,1524.9,01-Mar-2017,28-Sep-2017,9000,183.55,01-Mar-2017,28-Sep-2017,10000,770.95,01-Mar-2017,28-Sep-2017,11000,1654.15,26-Aug-2016,29-Jun-2017,9000,320.45,26-Aug-2016,29-Jun-2017,10000,955.7,26-Aug-2016,29-Jun-2017,11000,1817.95,31-Aug-2016,30-Mar-2017,9000,280.05,31-Aug-2016,30-Mar-2017,10000,913.65,15-Dec-2016,30-Mar-2017,11000,2647
29-Aug-2016,28-Dec-2017,9000,522,29-Aug-2016,28-Dec-2017,10000,761.95,29-Aug-2016,28-Dec-2017,11000,1495,02-Mar-2017,28-Sep-2017,9000,196.95,02-Mar-2017,28-Sep-2017,10000,806.1,02-Mar-2017,28-Sep-2017,11000,1699.2,29-Aug-2016,29-Jun-2017,9000,299.95,29-Aug-2016,29-Jun-2017,10000,926.8,29-Aug-2016,29-Jun-2017,11000,1788.55,01-Sep-2016,30-Mar-2017,9000,274.2,01-Sep-2016,30-Mar-2017,10000,915.95,16-Dec-2016,30-Mar-2017,11000,2668.6
30-Aug-2016,28-Dec-2017,9000,459.7,30-Aug-2016,28-Dec-2017,10000,751.85,30-Aug-2016,28-Dec-2017,11000,1431,03-Mar-2017,28-Sep-2017,9000,189.15,03-Mar-2017,28-Sep-2017,10000,802.8,03-Mar-2017,28-Sep-2017,11000,1702,30-Aug-2016,29-Jun-2017,9000,302.9,30-Aug-2016,29-Jun-2017,10000,871.3,30-Aug-2016,29-Jun-2017,11000,1680.1,02-Sep-2016,30-Mar-2017,9000,253.1,02-Sep-2016,30-Mar-2017,10000,883.25,19-Dec-2016,30-Mar-2017,11000,2698.6
31-Aug-2016,28-Dec-2017,9000,445,31-Aug-2016,28-Dec-2017,10000,722.3,31-Aug-2016,28-Dec-2017,11000,1396.25,06-Mar-2017,28-Sep-2017,9000,171.75,06-Mar-2017,28-Sep-2017,10000,756.85,06-Mar-2017,28-Sep-2017,11000,1644.2,31-Aug-2016,29-Jun-2017,9000,281.75,31-Aug-2016,29-Jun-2017,10000,838.2,31-Aug-2016,29-Jun-2017,11000,1643.2,06-Sep-2016,30-Mar-2017,9000,300,06-Sep-2016,30-Mar-2017,10000,812.8,20-Dec-2016,30-Mar-2017,11000,2732
01-Sep-2016,28-Dec-2017,9000,455,01-Sep-2016,28-Dec-2017,10000,712.55,01-Sep-2016,28-Dec-2017,11000,1393.3,07-Mar-2017,28-Sep-2017,9000,170,07-Mar-2017,28-Sep-2017,10000,766.2,07-Mar-2017,28-Sep-2017,11000,1662.25,01-Sep-2016,29-Jun-2017,9000,273.7,01-Sep-2016,29-Jun-2017,10000,835.5,01-Sep-2016,29-Jun-2017,11000,1648.95,07-Sep-2016,30-Mar-2017,9000,310.5,07-Sep-2016,30-Mar-2017,10000,824.2,21-Dec-2016,30-Mar-2017,11000,2750
02-Sep-2016,28-Dec-2017,9000,458.35,02-Sep-2016,28-Dec-2017,10000,682,02-Sep-2016,28-Dec-2017,11000,1550,08-Mar-2017,28-Sep-2017,9000,171.45,08-Mar-2017,28-Sep-2017,10000,781.55,08-Mar-2017,28-Sep-2017,11000,1686,02-Sep-2016,29-Jun-2017,9000,253.3,02-Sep-2016,29-Jun-2017,10000,803.55,02-Sep-2016,29-Jun-2017,11000,1613.9,08-Sep-2016,30-Mar-2017,9000,220.35,08-Sep-2016,30-Mar-2017,10000,793.25,22-Dec-2016,30-Mar-2017,11000,2830
06-Sep-2016,28-Dec-2017,9000,406,06-Sep-2016,28-Dec-2017,10000,800,06-Sep-2016,28-Dec-2017,11000,1303.4,09-Mar-2017,28-Sep-2017,9000,163,09-Mar-2017,28-Sep-2017,10000,775.85,09-Mar-2017,28-Sep-2017,11000,1685.55,06-Sep-2016,29-Jun-2017,9000,251.95,06-Sep-2016,29-Jun-2017,10000,757.2,06-Sep-2016,29-Jun-2017,11000,1519.95,09-Sep-2016,30-Mar-2017,9000,261.45,09-Sep-2016,30-Mar-2017,10000,868.15,23-Dec-2016,30-Mar-2017,11000,2824.15
07-Sep-2016,28-Dec-2017,9000,420,07-Sep-2016,28-Dec-2017,10000,820,07-Sep-2016,28-Dec-2017,11000,1475,10-Mar-2017,28-Sep-2017,9000,152.8,10-Mar-2017,28-Sep-2017,10000,765.5,10-Mar-2017,28-Sep-2017,11000,1679.25,07-Sep-2016,29-Jun-2017,9000,249.6,07-Sep-2016,29-Jun-2017,10000,763.45,07-Sep-2016,29-Jun-2017,11000,1537.45,12-Sep-2016,30-Mar-2017,9000,372.2,12-Sep-2016,30-Mar-2017,10000,1024.55,26-Dec-2016,30-Mar-2017,11000,2907.95
08-Sep-2016,28-Dec-2017,9000,402.25,08-Sep-2016,28-Dec-2017,10000,820,08-Sep-2016,28-Dec-2017,11000,1277.85,14-Mar-2017,28-Sep-2017,9000,164.45,14-Mar-2017,28-Sep-2017,10000,698.9,14-Mar-2017,28-Sep-2017,11000,1548.7,08-Sep-2016,29-Jun-2017,9000,230.4,08-Sep-2016,29-Jun-2017,10000,733.3,08-Sep-2016,29-Jun-2017,11000,1504.6,14-Sep-2016,30-Mar-2017,9000,355.4,14-Sep-2016,30-Mar-2017,10000,1009.45,27-Dec-2016,30-Mar-2017,11000,2809.8
09-Sep-2016,28-Dec-2017,9000,425,09-Sep-2016,28-Dec-2017,10000,840,09-Sep-2016,28-Dec-2017,11000,1358.65,15-Mar-2017,28-Sep-2017,9000,156,15-Mar-2017,28-Sep-2017,10000,692.5,15-Mar-2017,28-Sep-2017,11000,1549.4,09-Sep-2016,29-Jun-2017,9000,269.85,09-Sep-2016,29-Jun-2017,10000,803.25,09-Sep-2016,29-Jun-2017,11000,1590.05,15-Sep-2016,30-Mar-2017,9000,336.9,15-Sep-2016,30-Mar-2017,10000,989.7,28-Dec-2016,30-Mar-2017,11000,2790
12-Sep-2016,28-Dec-2017,9000,489.7,12-Sep-2016,28-Dec-2017,10000,863.2,12-Sep-2016,28-Dec-2017,11000,1535.25,16-Mar-2017,28-Sep-2017,9000,139.9,16-Mar-2017,28-Sep-2017,10000,646.05,16-Mar-2017,28-Sep-2017,11000,1486.45,12-Sep-2016,29-Jun-2017,9000,381.95,12-Sep-2016,29-Jun-2017,10000,961.4,12-Sep-2016,29-Jun-2017,11000,1756.8,16-Sep-2016,30-Mar-2017,9000,312.7,16-Sep-2016,30-Mar-2017,10000,955.25,29-Dec-2016,30-Mar-2017,11000,2750.8
14-Sep-2016,28-Dec-2017,9000,481,14-Sep-2016,28-Dec-2017,10000,840.75,14-Sep-2016,28-Dec-2017,11000,1516.1,17-Mar-2017,28-Sep-2017,9000,129.8,17-Mar-2017,28-Sep-2017,10000,633.25,17-Mar-2017,28-Sep-2017,11000,1478.85,14-Sep-2016,29-Jun-2017,9000,363.85,14-Sep-2016,29-Jun-2017,10000,943.15,14-Sep-2016,29-Jun-2017,11000,1743.95,19-Sep-2016,30-Mar-2017,9000,291.1,19-Sep-2016,30-Mar-2017,10000,928.3,30-Dec-2016,30-Mar-2017,11000,2702.45
15-Sep-2016,28-Dec-2017,9000,485,15-Sep-2016,28-Dec-2017,10000,949,15-Sep-2016,28-Dec-2017,11000,1491.8,20-Mar-2017,28-Sep-2017,9000,132.55,20-Mar-2017,28-Sep-2017,10000,654,20-Mar-2017,28-Sep-2017,11000,1513.55,15-Sep-2016,29-Jun-2017,9000,344.25,15-Sep-2016,29-Jun-2017,10000,920.85,15-Sep-2016,29-Jun-2017,11000,1725,20-Sep-2016,30-Mar-2017,9000,296.9,20-Sep-2016,30-Mar-2017,10000,949.95,02-Jan-2017,30-Mar-2017,11000,2691.2
16-Sep-2016,28-Dec-2017,9000,460.2,16-Sep-2016,28-Dec-2017,10000,880,16-Sep-2016,28-Dec-2017,11000,1455.05,21-Mar-2017,28-Sep-2017,9000,125.55,21-Mar-2017,28-Sep-2017,10000,648.9,21-Mar-2017,28-Sep-2017,11000,1515.8,16-Sep-2016,29-Jun-2017,9000,320.7,16-Sep-2016,29-Jun-2017,10000,887.1,16-Sep-2016,29-Jun-2017,11000,1688.8,21-Sep-2016,30-Mar-2017,9000,286.4,21-Sep-2016,30-Mar-2017,10000,944,03-Jan-2017,30-Mar-2017,11000,2680
19-Sep-2016,28-Dec-2017,9000,451.75,19-Sep-2016,28-Dec-2017,10000,753.35,19-Sep-2016,28-Dec-2017,11000,1424.75,22-Mar-2017,28-Sep-2017,9000,165.35,22-Mar-2017,28-Sep-2017,10000,730.65,22-Mar-2017,28-Sep-2017,11000,1607.5,19-Sep-2016,29-Jun-2017,9000,299.15,19-Sep-2016,29-Jun-2017,10000,858.7,19-Sep-2016,29-Jun-2017,11000,1662.1,22-Sep-2016,30-Mar-2017,9000,300,22-Sep-2016,30-Mar-2017,10000,880.2,04-Jan-2017,30-Mar-2017,11000,2683.05
20-Sep-2016,28-Dec-2017,9000,472.65,20-Sep-2016,28-Dec-2017,10000,760,20-Sep-2016,28-Dec-2017,11000,1442.3,23-Mar-2017,28-Sep-2017,9000,148.1,23-Mar-2017,28-Sep-2017,10000,688.7,23-Mar-2017,28-Sep-2017,11000,1555.25,20-Sep-2016,29-Jun-2017,9000,302,20-Sep-2016,29-Jun-2017,10000,874.55,20-Sep-2016,29-Jun-2017,11000,1689.2,23-Sep-2016,30-Mar-2017,9000,267.6,23-Sep-2016,30-Mar-2017,10000,904.4,05-Jan-2017,30-Mar-2017,11000,2608.9
21-Sep-2016,28-Dec-2017,9000,472,21-Sep-2016,28-Dec-2017,10000,905,21-Sep-2016,28-Dec-2017,11000,1433.25,24-Mar-2017,28-Sep-2017,9000,132.1,24-Mar-2017,28-Sep-2017,10000,667.05,24-Mar-2017,28-Sep-2017,11000,1534.95,21-Sep-2016,29-Jun-2017,9000,290.05,21-Sep-2016,29-Jun-2017,10000,865,21-Sep-2016,29-Jun-2017,11000,1686.45,26-Sep-2016,30-Mar-2017,9000,334.65,26-Sep-2016,30-Mar-2017,10000,1008.8,06-Jan-2017,30-Mar-2017,11000,2622.2
22-Sep-2016,28-Dec-2017,9000,435.3,22-Sep-2016,28-Dec-2017,10000,860,22-Sep-2016,28-Dec-2017,11000,1377.35,27-Mar-2017,28-Sep-2017,9000,155.5,27-Mar-2017,28-Sep-2017,10000,720.25,27-Mar-2017,28-Sep-2017,11000,1602.5,22-Sep-2016,29-Jun-2017,9000,270.5,22-Sep-2016,29-Jun-2017,10000,813.8,22-Sep-2016,29-Jun-2017,11000,1611.85,27-Sep-2016,30-Mar-2017,9000,332.5,27-Sep-2016,30-Mar-2017,10000,1017.6,09-Jan-2017,30-Mar-2017,11000,2647.55
23-Sep-2016,28-Dec-2017,9000,449.7,23-Sep-2016,28-Dec-2017,10000,722.2,23-Sep-2016,28-Dec-2017,11000,1397.35,28-Mar-2017,28-Sep-2017,9000,138.9,28-Mar-2017,28-Sep-2017,10000,678.35,28-Mar-2017,28-Sep-2017,11000,1550.35,23-Sep-2016,29-Jun-2017,9000,274.95,23-Sep-2016,29-Jun-2017,10000,831.95,23-Sep-2016,29-Jun-2017,11000,1641.7,28-Sep-2016,30-Mar-2017,9000,308.9,28-Sep-2016,30-Mar-2017,10000,983.8,10-Jan-2017,30-Mar-2017,11000,2597
26-Sep-2016,28-Dec-2017,9000,478,26-Sep-2016,28-Dec-2017,10000,816.8,26-Sep-2016,28-Dec-2017,11000,1507.85,,,,,,,,,,,,,26-Sep-2016,29-Jun-2017,9000,340.2,26-Sep-2016,29-Jun-2017,10000,932.45,26-Sep-2016,29-Jun-2017,11000,1753.95,29-Sep-2016,30-Mar-2017,9000,433.15,29-Sep-2016,30-Mar-2017,10000,1144,11-Jan-2017,30-Mar-2017,11000,2522
27-Sep-2016,28-Dec-2017,9000,483.1,27-Sep-2016,28-Dec-2017,10000,812.2,27-Sep-2016,28-Dec-2017,11000,1511.6,,,,,,,,,,,,,27-Sep-2016,29-Jun-2017,9000,335.3,27-Sep-2016,29-Jun-2017,10000,935.75,27-Sep-2016,29-Jun-2017,11000,1766.45,30-Sep-2016,30-Mar-2017,9000,400,30-Sep-2016,30-Mar-2017,10000,1122.25,12-Jan-2017,30-Mar-2017,11000,2490
28-Sep-2016,28-Dec-2017,9000,467,28-Sep-2016,28-Dec-2017,10000,782.8,28-Sep-2016,28-Dec-2017,11000,1478.85,,,,,,,,,,,,,28-Sep-2016,29-Jun-2017,9000,313.05,28-Sep-2016,29-Jun-2017,10000,903.65,28-Sep-2016,29-Jun-2017,11000,1732.4,03-Oct-2016,30-Mar-2017,9000,375.6,03-Oct-2016,30-Mar-2017,10000,1037.2,13-Jan-2017,30-Mar-2017,11000,2448.4
29-Sep-2016,28-Dec-2017,9000,560,29-Sep-2016,28-Dec-2017,10000,951.1,29-Sep-2016,28-Dec-2017,11000,1657.35,,,,,,,,,,,,,29-Sep-2016,29-Jun-2017,9000,438.1,29-Sep-2016,29-Jun-2017,10000,1067,29-Sep-2016,29-Jun-2017,11000,1897.75,04-Oct-2016,30-Mar-2017,9000,351.85,04-Oct-2016,30-Mar-2017,10000,1007.05,16-Jan-2017,30-Mar-2017,11000,2475
30-Sep-2016,28-Dec-2017,9000,531.65,30-Sep-2016,28-Dec-2017,10000,924.05,30-Sep-2016,28-Dec-2017,11000,1631.9,,,,,,,,,,,,,30-Sep-2016,29-Jun-2017,9000,416.4,30-Sep-2016,29-Jun-2017,10000,1043,30-Sep-2016,29-Jun-2017,11000,1876.8,05-Oct-2016,30-Mar-2017,9000,375.9,05-Oct-2016,30-Mar-2017,10000,1027.05,17-Jan-2017,30-Mar-2017,11000,2499
